NA,
Time (s),Intensity (a.u.)
28.10000038,97.3299942
28.30000114,96.98875427
28.5,96.09680939
28.70000076,95.57460022
28.89999962,95.67046356
29.10000038,96.84823608
29.30000114,96.61937714
29.5,97.93908691
29.70000076,96.97725677
29.89999962,95.27973938
30.10000038,97.25563812
30.30000114,96.86099243
30.5,96.76745605
30.70000076,96.55706024
30.89999962,96.03792572
31.10000038,96.53858948
31.30000114,96.65567017
31.5,97.96211243
31.70000076,97.15938568
31.89999962,96.9769516
32.10000229,96.66796112
32.29999924,96.05657959
32.5,96.21940613
32.70000076,97.28457642
32.90000153,96.08757019
33.10000229,96.7685318
33.29999924,96.61534119
33.5,96.99799347
33.70000076,96.3769989
33.90000153,97.18132019
34.10000229,96.45317078
34.29999924,96.69635773
34.5,96.81272888
34.70000076,97.05719757
34.90000153,96.87588501
35.10000229,95.77037048
35.29999924,97.24493408
35.5,96.60585022
35.70000076,97.08158112
35.90000153,96.23916626
36.10000229,97.06855011
36.29999924,97.41989899
36.5,98.04779053
36.70000076,96.76425934
36.90000153,95.98054504
37.10000229,96.5819397
37.29999924,95.93612671
37.5,96.82720184
37.70000076,97.947052
37.90000153,97.45059204
38.10000229,97.85845184
38.29999924,98.67237091
38.5,97.73593903
38.70000076,97.15284729
38.90000153,97.93515778
39.10000229,97.33336639
39.29999924,97.39651489
39.5,97.14363098
39.70000076,96.84140015
39.90000153,98.06676483
40.10000229,96.4588089
40.29999924,97.50978088
40.5,92.95419312
40.70000076,106.1607742
40.90000153,99.15722656
41.10000229,98.35514069
41.29999924,97.81072235
41.5,98.50431824
41.70000076,97.99559784
41.90000153,96.8219986
42.10000229,97.04309082
42.29999924,98.31180573
42.5,99.05770874
42.70000076,98.79750061
42.90000153,98.34489441
43.10000229,99.1108017
43.29999924,98.3470993
43.5,98.10839844
43.70000076,98.67759705
43.90000153,98.85237885
44.10000229,98.80948639
44.29999924,99.11837006
44.5,98.09957886
44.70000076,98.90911865
44.90000153,98.97055054
45.10000229,98.89341736
45.29999924,98.44661713
45.5,99.39771271
45.70000076,100.04953
45.90000153,99.51808167
46.10000229,98.73086548
46.29999924,98.6877594
46.5,98.58081055
46.70000076,97.91693115
46.90000153,98.63311005
47.10000229,97.45917511
47.29999924,98.96379089
47.5,99.45226288
47.70000076,98.44029236
47.90000153,98.80717468
48.10000229,98.86440277
48.29999924,99.76525116
48.5,98.03104401
48.70000076,99.35057831
48.90000153,98.99687195
49.10000229,99.45503998
49.29999924,98.40302277
49.5,100.2239761
49.70000076,99.14958191
49.90000153,99.05564117
50.10000229,100.1395874
50.29999924,98.782547
50.5,100.0580292
50.70000076,99.3059845
50.90000153,100.717186
51.10000229,99.59429932
51.29999924,100.0227814
51.5,98.84882355
51.70000076,99.58096313
51.90000153,98.79880524
52.10000229,99.22602081
52.29999924,100.80793
52.5,100.7875595
52.70000076,99.33305359
52.90000153,99.50748444
53.10000229,98.95494843
53.29999924,99.34680176
53.5,99.37870026
53.70000076,100.6347046
53.90000153,99.62490082
54.10000229,99.77069092
54.29999924,99.03304291
54.5,98.66889191
54.70000076,101.3877029
54.90000153,100.4169769
55.10000229,100.1441574
55.29999924,100.8806458
55.5,100.4865799
55.70000076,100.6933212
55.90000153,100.233429
56.10000229,100.3374329
56.29999924,100.5196686
56.5,101.3697205
56.70000076,101.33638
56.90000153,100.7685699
57.10000229,100.6449509
57.29999924,101.0138931
57.5,100.8814087
57.70000076,100.1036682
57.90000153,101.000206
58.10000229,101.9738464
58.29999924,101.3425064
58.5,101.0734406
58.70000076,100.7456741
58.90000153,101.820137
59.10000229,101.7040558
59.29999924,101.1764679
59.5,101.4548111
59.70000076,101.5920944
59.90000153,102.0274124
60.10000229,102.9321518
60.29999924,102.2826004
60.5,101.9831161
60.70000076,101.0787125
60.90000153,101.5529633
61.10000229,102.5565796
61.29999924,100.8716812
61.5,102.0887451
61.70000076,101.8419495
61.90000153,100.6703186
62.10000229,102.1944885
62.29999924,102.2767944
62.5,101.6995087
62.70000076,101.7134476
62.90000153,100.760231
63.10000229,101.4146957
63.29999924,102.3366089
63.5,101.3557358
63.70000076,102.0091248
63.90000153,99.82801819
64.09999847,101.7970657
64.30000305,102.6825409
64.5,102.2485733
64.70000458,102.0055466
64.90000153,102.1420975
65.09999847,101.4130783
65.30000305,101.9803696
65.5,102.4289322
65.70000458,101.1374664
65.90000153,102.0744247
66.09999847,101.1036072
66.30000305,102.0281067
66.5,102.4201431
66.70000458,101.7853622
66.90000153,102.6780853
67.09999847,102.3602295
67.30000305,102.5111008
67.5,103.2029572
67.70000458,101.7719574
67.90000153,103.3000717
68.09999847,102.0683746
68.30000305,102.782692
68.5,101.805397
68.70000458,102.309906
68.90000153,102.1845322
69.09999847,103.6259689
69.30000305,101.9896545
69.5,101.9390869
69.70000458,102.6423187
69.90000153,101.4303665
70.09999847,102.6159363
70.30000305,103.5970383
70.5,101.5947495
70.70000458,102.8129044
70.90000153,100.9705048
71.09999847,102.4694748
71.30000305,102.6382523
71.5,102.6242447
