"Excel Raw Data Export"
"Copyright (c) 2013 QIAGEN GmbH. All Rights Reserved."
"File","251210_HsUCP1_QC_ug_Screen.rex"
"Date","12/10/2025"
"Time","11:30:08 AM"

"Operator","UEA"
"Run Id",""
"Notes",""
"Machine Serial No","0614132"

"Channel","Gain"
"Green","5"
"Yellow","5"
"HRM","-1"

"Channel","Threshold"
"HRM A.HRM (Page 1)","0.45325"


"Channel HRM A.HRM"

"ID","1","2","3","4","5","6","7"
"Page 1"," HsUCP1 2ug -GDP"," HsUCP1 2ug  + 1mM GDP"," HsUCP1 3ug -GDP"," HsUCP1 3ug  + 1 mM GDP"," HsUCP1 4ug -GDP"," HsUCP1 4ug  + 1 mM GDP"," Blank"
"26.5","6.27934369065031E-02","5.62482317746635E-02","0.344624746410844","0.203741718373553","0","0","8.77760630968272E-03"
"27.5","9.29769559890765E-02","9.97416376507676E-02","0.35243484190007","0.201853013019253","0","0","1.03933921168975E-02"
"28.5","0.161243425834858","0.157459016065106","0.383345401094026","0.215078272683325","0","0","1.39204915200228E-02"
"29.5","0.233461870564174","0.192011874090156","0.36744378538236","0.235717208086037","0","0","1.74906004211404E-02"
"30.5","0.259078745402832","0.193503704318541","0.268503311549811","0.262411584897553","0","0","2.04991281627465E-02"
"31.5","0.224028106037707","0.177491116836508","0.136066195783165","0.275710168255248","0","0","2.32669629994353E-02"
"32.5","0.199780490865395","0.139013555470408","0.02870919531561","0.227928257181826","0","0","2.24134871516819E-02"
"33.5","0.149036976857973","7.38504520834571E-02","-1.07197260084781E-02","0.115500548551587","0","0","1.51967872421463E-02"
"34.5","3.24909745400586E-02","-1.08231925581386E-02","-1.07197260084781E-02","-3.34826359525806E-02","0","0","2.85226880355616E-03"
"35.5","-9.15107554212735E-02","-0.110762892406287","-1.07197260084781E-02","-0.203408859518756","0","0","-1.18489964842281E-02"
"36.5","-0.185012455712284","-0.205096304876003","-1.07197260084781E-02","-0.375182928388682","0","0","-2.58316647785235E-02"
"37.5","-0.229616377238168","-0.281688915214895","-1.07197260084781E-02","-0.504518690605842","0","0","-3.70819387748489E-02"
"38.5","-0.253372468647546","-0.332600570741452","-1.07197260084781E-02","-0.566872004517585","0","0","-0.043135219776631"
"39.5","-0.260270128019018","-0.355168587272617","-1.07197260084781E-02","-0.56207963370138","0","0","-4.70411113427425E-02"
"40.5","-0.211009929674532","-0.360902685261806","-1.07197260084781E-02","-0.530353828885929","0","0","-0.052938384449331"
"41.5","-9.26416380787547E-02","-0.326410501178756","-1.07197260084781E-02","-0.48684360861818","0","0","-5.82498899754162E-02"
"42.5","9.06790987254187E-02","-0.243636787582773","-1.07197260084781E-02","-0.380994803085436","0","0","-5.86268940145858E-02"
"43.5","0.291916051887702","-0.136926454336544","-1.07197260084781E-02","-0.195632624466114","0","0","-5.35056663023763E-02"
