"Excel Raw Data Export"
"Copyright (c) 2013 QIAGEN GmbH. All Rights Reserved."
"File","251203_HsUCP1_NB65_GDP_Binding_Minus2_Gain_Low_Salt_rep2.rex"
"Date","12/3/2025"
"Time","3:27:11 PM"

"Operator","UEA"
"Run Id",""
"Notes",""
"Machine Serial No","0614132"

"Channel","Gain"
"Green","5"
"Yellow","5"
"HRM","-2"

"Channel","Threshold"
"HRM A.HRM (Page 1)","0.25011"


"Channel HRM A.HRM"

"ID","1","2","3","4","5","6","7","8"
"Page 1"," HsUCP1 Standard"," HsUCP1 + 1mM GDP"," HsUCP1 + 0.1uM NB65 + 1mM GDP"," HsUCP1 + 0.5uM NB65 + 1mM GDP"," HsUCP1 + 1uM NB65 + 1mM GDP"," HsUCP1 + 5uM NB65 + 1mM GDP"," HsUCP1 + 10uM NB65 + 1mM GDP"," Blank"
"52.5","0.543537563607946","0.362486315321633","0.307115074883982","0.331754780298496","0.235616764914085","0.251532844678234","0.404831440208531","-4.10210069170946E-03"
"53.5","0.493284442471899","0.421540546612074","0.338594843657249","0.352543989339156","0.26438781721741","0.272545262452429","0.430282568881053","-2.38380931903481E-03"
"54.5","0.42789249451243","0.474959163718032","0.371918794494965","0.370343110129942","0.295053531406242","0.290823627202595","0.446950401167447","-4.24202587168931E-03"
"55.5","0.354247504739607","0.517605032468271","0.40930741482759","0.398876826241916","0.335313809750177","0.319321497551642","0.479848740178034","-8.29553702064567E-03"
"56.5","0.270670526607237","0.554365418221562","0.442894845589973","0.443014525563025","0.39233002306646","0.378282995329229","0.563152336406077","-1.15875367649229E-02"
"57.5","0.185121531825581","0.583602933840402","0.465228084649007","0.485815962797838","0.478898265548527","0.467110711889265","0.707893629199992","-1.11201667621901E-02"
"58.5","0.117573187368906","0.596837480377764","0.466821769780112","0.499648122165725","0.597686135380686","0.572499841168301","0.891391769052561","-7.89435042124442E-03"
"59.5","7.24720297419985E-02","0.577039737874596","0.438100573629298","0.473561037205462","0.731618863914582","0.679251080358314","1.08192699741109","-4.95266116689785E-03"
"60.5","3.17237049040644E-02","0.51674473291262","0.372218716047396","0.418224731110973","0.852073144931919","0.769657000616604","1.2673319851736","-4.67164899815398E-03"
"61.5","-9.91881678251616E-03","0.420358787533772","0.283479533021763","0.345045366245867","0.942848535203762","0.829117836399252","1.44296362996295","-5.84350438436043E-03"
"62.5","-4.33368607435902E-02","0.303358024675832","0.200540792824495","0.26003044305287","1.00028049398615","0.84474773730038","1.59572187982579","-5.50535239537298E-03"
"63.5","-0.068585740317058","0.191498588028113","0.138628999938795","0.177620074435704","1.00426558597765","0.812442056705618","1.69869757075067","-3.49714447620142E-03"
"64.5","-9.12800379127319E-02","9.66394298249398E-02","9.17416436127811E-02","0.113554889347403","0.943490068547287","0.728664728221264","1.70987843739045","-1.8941320583572E-03"
"65.5","-0.10694963988893","2.38766954119418E-02","4.50194419781282E-02","7.06300171137655E-02","0.836431785790904","0.607960566746903","1.6453727388724","-1.00068046108326E-03"
"66.5","-0.107192775410027","-2.44382666704723E-02","-1.88630691892344E-03","3.81839148576382E-02","0.706541772317694","0.482608307382284","1.56155711145411","7.69683234205898E-04"
"67.5","-9.78217435139905E-02","-5.16696714482245E-02","-3.36673480127367E-02","9.22136206239932E-03","0.569524489099908","0.371437401492906","1.5079125667361","3.29039245351348E-03"
"68.5","-9.06310869891209E-02","-6.63738875715305E-02","-4.73302685336328E-02","-1.15969730870202E-02","0.433543862188859","0.283687883181476","1.50148924513768","4.95941008812451E-03"
"69.5","-9.08419301105754E-02","-0.081056525280033","-5.44000141877219E-02","-2.28635843908269E-02","0.323910689354722","0.215664283771973","1.53301729085661","5.25004364639914E-03"
"70.5","-0.097539167207823","-0.100219533799874","-6.33350134094006E-02","-2.95251011376023E-02","0.262579167820639","0.170641086425587","1.60989174012749","5.34788027551203E-03"
"71.5","-0.110798622128447","-0.117016161720328","-6.98790948419004E-02","-0.03932690339763","0.233527033481256","0.153483769542936","1.71920795988088","6.61837859827019E-03"
"72.5","-0.123399239215217","-0.123209772285647","-7.05828974311458E-02","-5.47748290509795E-02","0.212173532155221","0.157420460951019","1.82600331445891","9.3324716626767E-03"
"73.5","-0.120216876110675","-0.121069317181126","-7.30371732317248E-02","-6.54415945100326E-02","0.180802286161063","0.145565578487873","1.83067053852703","1.19313461122078E-02"
"74.5","-0.101345574222663","-0.115936968921062","-7.70399416542698E-02","-6.52717645307503E-02","0.127667510850161","7.79845361271314E-02","1.60090167381596","1.30585350310394E-02"
"75.5","-8.73972631811952E-02","-0.109928158466157","-7.58422295387287E-02","-6.24843031429223E-02","5.44523489175299E-02","-1.26869032224959E-02","1.13338840665645","1.32155203476367E-02"
"76.5","-9.20858834299789E-02","-0.102732372173322","-6.84795651607275E-02","-6.51344403204104E-02","-2.39046457633671E-02","-0.07189031870023","0.612691899557587","1.34469715695043E-02"
"77.5","-0.10367823294459","-0.093847415416997","-6.51472202170287E-02","-7.14710110595917E-02","-8.66488943667099E-02","-8.30379576087972E-02","0.203875743065627","1.40448310085821E-02"
"78.5","-0.11396986400016","-9.13303172544424E-02","-6.66496935666072E-02","-7.13252223180159E-02","-0.121862757824853","-9.43406088032996E-02","-9.95751465757415E-02","1.48677669799073E-02"
"79.5","-0.114200264490412","-9.70940098743958E-02","-6.34661077840293E-02","-6.76777048515462E-02","-0.131580659370033","-0.132338204994989","-0.347335523377797","1.67770126402469E-02"
"80.5","-0.113661087450353","-0.100348138357409","-5.28920038533225E-02","-7.65695996441047E-02","-0.136812855559913","-0.151340438233892","-0.539976887604054","1.99536979978728E-02"
"81.5","-0.132071252720751","-0.101498008828061","-5.16991009380576E-02","-8.75135800891154E-02","-0.150916803583319","-0.136099674995878","-0.638577885115991","2.20699207881629E-02"
"82.5","-0.161792167972074","-0.115103125789208","-0.070682772759906","-8.08014164188369E-02","-0.164552900877002","-0.123292273941737","-0.665667416368375","2.20006356994226E-02"
"83.5","-0.176021136023426","-0.138677729994561","-0.09422648362438","-6.51237913769402E-02","-0.166454223446673","-0.136445099008041","-0.685546572820547","2.18292278832447E-02"
"84.5","-0.154381947240726","-0.153935800462804","-0.109587543996752","-6.63794526091421E-02","-0.159690525749697","-0.16417918642398","-0.726785688561836","2.28093498864841E-02"
"85.5","-0.130318246134223","-0.149488107722427","-0.11240379345882","-0.076209987803034","-0.167141333569579","-0.174493465449632","-0.79115273644914","2.37792246833216E-02"
"86.5","-0.129928270063314","-0.142683786975792","-0.107528084976148","-6.07761229471033E-02","-0.189570774100988","-0.171101616841485","-0.836603462490389","2.42358922835004E-02"
